Date,Open,High,Low,Close,Adj Close,Volume
2024-01-02,3811.100098,3811.100098,3767.250000,3783.199951,3729.915039,1344068
2024-01-03,3767.000000,3771.850098,3687.050049,3691.750000,3639.753174,1803075
2024-01-04,3701.750000,3719.000000,3651.000000,3666.800049,3615.154541,3598144
2024-01-05,3675.000000,3747.750000,3674.850098,3737.899902,3685.252930,1963127
2024-01-08,3737.899902,3739.750000,3672.399902,3678.300049,3626.492432,1067805
2024-01-09,3709.949951,3752.350098,3682.750000,3689.899902,3637.928711,1370944
2024-01-10,3690.000000,3729.250000,3688.000000,3713.050049,3660.753174,1292227
2024-01-11,3724.000000,3773.000000,3707.000000,3735.550049,3682.936035,1777909
2024-01-12,3848.000000,3905.250000,3821.600098,3882.800049,3828.112305,6813450
2024-01-15,3960.000000,3965.000000,3885.000000,3903.800049,3848.816406,2801505
2024-01-16,3899.000000,3899.000000,3855.550049,3861.300049,3806.915039,1432672
2024-01-17,3819.000000,3909.949951,3812.550049,3884.600098,3829.886719,3458696
2024-01-18,3898.000000,3908.800049,3862.000000,3902.600098,3847.633301,2239110
2024-01-19,3945.000000,3963.550049,3915.050049,3943.050049,3905.527344,2941975
2024-01-23,3900.000000,3933.899902,3842.750000,3858.250000,3821.534180,2618854
2024-01-24,3880.000000,3883.649902,3805.600098,3841.800049,3805.240723,2657709
2024-01-25,3839.899902,3861.000000,3778.699951,3810.300049,3774.040527,2205154
2024-01-29,3800.800049,3820.000000,3780.850098,3801.000000,3764.828857,1646747
2024-01-30,3807.449951,3847.800049,3787.000000,3800.550049,3764.383301,1411621
2024-01-31,3811.199951,3834.000000,3796.449951,3815.949951,3779.636475,2459358
2024-02-01,3820.000000,3904.899902,3805.050049,3854.149902,3817.472900,2363107
2024-02-02,3875.050049,3984.399902,3872.000000,3966.300049,3928.555908,2826510
2024-02-05,3983.000000,4022.000000,3962.100098,3973.300049,3935.489502,1691523
2024-02-06,3997.000000,4149.899902,3990.000000,4136.000000,4096.641113,4474396
2024-02-07,4153.000000,4155.000000,4073.949951,4083.399902,4044.541504,2124267
2024-02-08,4090.000000,4158.000000,4086.050049,4134.100098,4094.759033,2345173
2024-02-09,4136.549805,4184.750000,4100.000000,4133.700195,4094.363037,2100596
2024-02-12,4130.000000,4159.600098,4105.549805,4120.700195,4081.486816,1013716
2024-02-13,4125.450195,4170.000000,4081.500000,4149.500000,4110.012207,1257415
2024-02-14,4107.000000,4114.899902,4049.500000,4100.100098,4061.082764,1391283
2024-02-15,4128.000000,4146.299805,4083.000000,4103.200195,4064.153320,1091582
2024-02-16,4113.250000,4147.950195,4100.100098,4128.299805,4089.014160,1307556
2024-02-19,4123.049805,4128.299805,4055.000000,4103.799805,4064.747314,772291
2024-02-20,4082.100098,4098.000000,4010.000000,4030.649902,3992.293457,1193648
2024-02-21,4013.000000,4063.350098,3980.600098,3991.500000,3953.516113,1885939
2024-02-22,3971.000000,4094.949951,3971.000000,4087.100098,4048.206299,2982052
2024-02-23,4130.000000,4130.000000,4046.399902,4052.100098,4013.539551,2538072
2024-02-26,4036.000000,4050.000000,3982.750000,4001.050049,3962.975098,1379284
2024-02-27,3999.000000,4124.000000,3999.000000,4104.399902,4065.341553,2960475
2024-02-28,4095.600098,4154.899902,4089.000000,4118.950195,4079.753418,1939225
2024-02-29,4099.000000,4138.100098,4064.550049,4095.100098,4056.130371,3772719
2024-03-01,4107.200195,4140.000000,4086.800049,4094.350098,4055.387451,2043265
2024-03-04,4105.000000,4117.899902,4075.899902,4080.699951,4041.867188,1749271
2024-03-05,4062.000000,4064.000000,3980.000000,4012.100098,3973.919922,2070859
2024-03-06,3994.050049,4072.000000,3958.449951,4064.300049,4025.623291,1744204
2024-03-07,4065.000000,4124.000000,4037.699951,4108.600098,4069.501709,2688905
2024-03-11,4089.000000,4153.000000,4089.000000,4122.350098,4083.121094,2304068
2024-03-12,4122.350098,4229.950195,4121.049805,4192.250000,4152.355469,4039801
2024-03-13,4205.000000,4241.000000,4131.899902,4149.000000,4109.517090,2837260
2024-03-14,4153.450195,4225.000000,4086.000000,4207.600098,4167.559570,2919608
2024-03-15,4192.600098,4239.000000,4177.000000,4219.250000,4179.098633,3373143
2024-03-18,4215.250000,4254.750000,4117.850098,4152.500000,4112.983887,1526904
2024-03-19,4051.250000,4058.000000,3966.600098,3977.300049,3939.451416,8931209
2024-03-20,3986.000000,4018.000000,3960.199951,3970.899902,3933.111816,1817913
2024-03-21,3990.050049,4008.399902,3948.000000,3972.949951,3935.142578,3829582
2024-03-22,3897.000000,3938.000000,3855.000000,3910.899902,3873.683105,5852485
2024-03-26,3875.000000,3946.699951,3871.449951,3877.500000,3840.600830,3440925
2024-03-27,3888.500000,3895.000000,3829.399902,3840.899902,3804.349121,1968575
2024-03-28,3850.100098,3915.000000,3840.500000,3876.300049,3839.412354,4311783
2024-04-01,3897.699951,3933.300049,3888.050049,3916.750000,3879.477295,1569676
2024-04-02,3890.000000,3909.850098,3873.000000,3883.800049,3846.841064,2142666
2024-04-03,3851.000000,3981.000000,3851.000000,3947.300049,3909.736572,3973090
2024-04-04,3975.899902,4028.649902,3935.250000,4003.300049,3965.203857,3394637
2024-04-05,3978.000000,4002.000000,3960.500000,3979.250000,3941.382568,1636819
2024-04-08,3983.000000,4032.649902,3960.000000,3972.550049,3934.746582,2302538
2024-04-09,3984.000000,4015.850098,3925.050049,3946.550049,3908.993652,1876992
2024-04-10,3956.399902,3990.199951,3918.000000,3984.649902,3946.731201,2101965
2024-04-12,3971.000000,4013.350098,3945.500000,4001.399902,3963.321777,4354821
2024-04-15,4001.399902,4064.199951,3919.050049,3941.199951,3903.694580,4200329
2024-04-16,3902.000000,3928.699951,3862.850098,3872.800049,3835.945557,3051420
2024-04-18,3876.800049,3936.000000,3850.000000,3862.000000,3825.248535,3476284
2024-04-19,3838.000000,3852.550049,3800.899902,3826.199951,3789.789063,2957749
2024-04-22,3837.000000,3878.000000,3812.000000,3864.600098,3827.823730,1728883
2024-04-23,3877.050049,3895.000000,3860.600098,3874.699951,3837.827393,1807586
2024-04-24,3890.000000,3898.000000,3824.449951,3831.050049,3794.593018,1317312
2024-04-25,3811.199951,3873.649902,3811.000000,3852.199951,3815.541504,2856271
2024-04-26,3855.149902,3876.800049,3802.550049,3821.350098,3784.985352,2039178
2024-04-29,3838.000000,3877.800049,3819.199951,3870.199951,3833.370361,1110693
2024-04-30,3872.000000,3881.750000,3810.000000,3820.649902,3784.291748,2203078
2024-05-02,3778.050049,3871.100098,3778.050049,3863.300049,3826.536133,2491044
2024-05-03,3890.149902,3893.600098,3797.600098,3843.399902,3806.825195,2962234
2024-05-06,3853.000000,3939.949951,3853.000000,3921.050049,3883.736328,2053831
2024-05-07,3930.800049,3988.000000,3913.500000,3978.949951,3941.085449,2062112
2024-05-08,3961.000000,3984.300049,3938.600098,3976.949951,3939.104492,1247685
2024-05-09,3962.000000,3971.000000,3910.050049,3960.199951,3922.513916,1726486
2024-05-10,3962.600098,3973.600098,3885.050049,3893.899902,3856.844727,1672489
2024-05-13,3884.500000,3955.000000,3870.000000,3947.800049,3910.232178,931326
2024-05-14,3936.000000,3945.800049,3892.899902,3901.199951,3864.075439,1058317
2024-05-15,3904.500000,3926.949951,3875.500000,3880.399902,3843.473145,1115021
2024-05-16,3891.100098,3909.500000,3843.500000,3900.949951,3891.910645,2599399
2024-05-17,3919.000000,3920.000000,3830.000000,3834.100098,3825.215820,2765804
2024-05-21,3830.600098,3844.750000,3810.050049,3820.199951,3811.347900,1908117
2024-05-22,3835.000000,3841.250000,3817.550049,3832.000000,3823.120605,1311168
2024-05-23,3840.949951,3905.000000,3825.500000,3893.449951,3884.427979,2095742
2024-05-24,3878.250000,3883.800049,3844.300049,3849.500000,3840.580078,1309452
2024-05-27,3855.000000,3908.350098,3841.350098,3847.050049,3838.135742,1841538
2024-05-28,3858.000000,3870.000000,3830.000000,3839.899902,3831.002197,1801993
2024-05-29,3848.899902,3848.899902,3800.000000,3803.649902,3794.836182,1568095
2024-05-30,3777.000000,3794.399902,3715.449951,3736.100098,3727.442871,2919230
2024-05-31,3740.000000,3749.800049,3653.750000,3670.949951,3662.443604,10956800
2024-06-03,3732.800049,3751.550049,3696.000000,3702.850098,3694.269775,2156773
2024-06-04,3700.000000,3745.000000,3591.500000,3715.000000,3706.391602,3395997
2024-06-05,3716.000000,3783.800049,3700.000000,3746.449951,3737.768799,2799670
2024-06-06,3781.000000,3839.899902,3741.500000,3830.399902,3821.524170,4328036
2024-06-07,3837.300049,3915.000000,3837.300049,3893.949951,3884.927002,4552445
2024-06-10,3895.000000,3905.899902,3841.899902,3858.699951,3849.758545,1734661
2024-06-11,3845.000000,3879.949951,3841.000000,3852.100098,3843.174072,1419898
2024-06-12,3874.399902,3893.500000,3827.449951,3831.649902,3822.771240,2177001
2024-06-13,3856.800049,3890.000000,3852.000000,3878.149902,3869.163574,1932323
2024-06-14,3889.000000,3889.000000,3828.000000,3832.050049,3823.170410,1860730
2024-06-18,3826.050049,3842.000000,3795.050049,3815.100098,3806.259766,1774045
2024-06-19,3827.649902,3833.850098,3792.949951,3801.699951,3792.890625,1509050
2024-06-20,3796.000000,3809.949951,3780.050049,3787.250000,3778.474121,2846526
2024-06-21,3827.000000,3877.800049,3798.050049,3810.750000,3801.919678,4642195
2024-06-24,3808.750000,3857.000000,3791.300049,3816.800049,3807.955811,1702154
2024-06-25,3817.000000,3847.649902,3792.899902,3838.449951,3829.555420,1338808
2024-06-26,3844.500000,3866.949951,3841.000000,3855.850098,3846.915283,1639845
2024-06-27,3831.000000,3942.000000,3818.100098,3934.149902,3925.033691,4526556
2024-06-28,3917.800049,3960.000000,3897.850098,3904.149902,3895.103271,2731571
2024-07-01,3884.000000,4001.699951,3884.000000,3978.199951,3968.981689,2658723
2024-07-02,3993.600098,4023.399902,3982.550049,4017.399902,4008.090820,2307449
2024-07-03,4020.000000,4026.100098,3955.000000,3965.250000,3956.061768,1821198
2024-07-04,3999.850098,4047.350098,3982.100098,4020.949951,4011.632568,2518001
2024-07-05,4010.000000,4026.750000,3988.000000,4011.800049,4002.503906,1668616
2024-07-08,4022.000000,4031.250000,3978.050049,3993.199951,3983.947021,1758882
2024-07-09,3985.000000,4006.949951,3975.100098,3985.500000,3976.264893,1305801
2024-07-10,3983.699951,4003.300049,3902.000000,3909.149902,3900.091553,2669716
2024-07-11,3931.000000,3980.000000,3895.600098,3923.699951,3914.607910,4872189
2024-07-12,3980.000000,4199.950195,3971.300049,4183.950195,4174.255371,13509164
2024-07-15,4235.700195,4240.000000,4157.049805,4169.200195,4159.539551,4848030
2024-07-16,4172.000000,4194.549805,4144.899902,4178.450195,4168.768066,2029521
2024-07-18,4160.000000,4325.000000,4160.000000,4315.549805,4305.549805,5613364
2024-07-19,4317.399902,4358.750000,4285.250000,4302.399902,4302.399902,3903354
2024-07-22,4299.950195,4319.950195,4265.000000,4287.350098,4287.350098,1896386
2024-07-23,4283.000000,4361.700195,4266.299805,4302.350098,4302.350098,2365208
2024-07-24,4287.500000,4339.100098,4268.100098,4306.250000,4306.250000,1809793
2024-07-25,4295.000000,4343.000000,4274.200195,4322.500000,4322.500000,2810342
2024-07-26,4350.000000,4422.450195,4337.049805,4387.850098,4387.850098,3552210
2024-07-29,4415.000000,4431.000000,4371.000000,4381.100098,4381.100098,1746803
2024-07-30,4391.100098,4398.000000,4327.299805,4365.350098,4365.350098,1797906
2024-07-31,4350.000000,4414.000000,4345.000000,4385.350098,4385.350098,2330091
2024-08-01,4399.399902,4419.299805,4365.049805,4397.100098,4397.100098,2202244
2024-08-02,4365.000000,4398.000000,4270.000000,4283.049805,4283.049805,2811282
2024-08-05,4239.000000,4239.000000,4110.500000,4155.049805,4155.049805,2787771
2024-08-06,4170.950195,4258.250000,4160.799805,4171.200195,4171.200195,2203067
2024-08-07,4228.000000,4244.950195,4180.299805,4200.450195,4200.450195,1237666
2024-08-08,4181.000000,4232.000000,4160.000000,4172.549805,4172.549805,2441283
2024-08-09,4217.000000,4253.649902,4205.549805,4228.750000,4228.750000,1302536
2024-08-12,4230.000000,4239.000000,4186.350098,4195.649902,4195.649902,936912
2024-08-13,4213.000000,4234.000000,4183.000000,4196.950195,4196.950195,1495593
2024-08-14,4209.000000,4306.200195,4188.149902,4295.250000,4295.250000,3226545
2024-08-16,4350.000000,4427.000000,4325.100098,4416.049805,4416.049805,3457058
2024-08-19,4421.000000,4494.250000,4390.350098,4490.000000,4490.000000,2055210
2024-08-20,4505.000000,4565.000000,4500.000000,4523.299805,4523.299805,2212298
2024-08-21,4518.000000,4560.000000,4492.549805,4551.500000,4551.500000,1896990
2024-08-22,4560.000000,4560.950195,4497.200195,4502.000000,4502.000000,1829872
2024-08-23,4500.000000,4506.000000,4455.000000,4463.899902,4463.899902,1808894
